time,filler,mfcc[0],mfcc[1],mfcc[2],mfcc[3],mfcc[4],mfcc[5],mfcc[6],mfcc[7],mfcc[8],mfcc[9],mfcc[10],mfcc[11],mfcc[12],mfcc[13],mfcc[14],mfcc[15],mfcc[16],mfcc[17],mfcc[18],mfcc[19]
0.23219954648526078,no,-551.1806434021112,2.2638174230580653e-15,4.7040838728999894e-14,-2.344308811386196e-14,2.4486055994886914e-14,-7.8179754069651e-14,2.5658320970647408e-14,-3.8701622147438015e-14,3.8873761061751736e-14,4.213594994518046e-15,2.1016004625925448e-14,1.2412461623573744e-14,6.165633307814182e-14,-4.734195551313069e-14,2.8361968126490064e-15,1.1501622866424496e-13,-5.4650800733365153e-14,-5.976258796023996e-14,1.3322676295501878e-14,3.2862601528904634e-14
0.25541950113378686,no,-551.1806434021112,2.2638174230580653e-15,4.7040838728999894e-14,-2.344308811386196e-14,2.4486055994886914e-14,-7.8179754069651e-14,2.5658320970647408e-14,-3.8701622147438015e-14,3.8873761061751736e-14,4.213594994518046e-15,2.1016004625925448e-14,1.2412461623573744e-14,6.165633307814182e-14,-4.734195551313069e-14,2.8361968126490064e-15,1.1501622866424496e-13,-5.4650800733365153e-14,-5.976258796023996e-14,1.3322676295501878e-14,3.2862601528904634e-14
0.2786394557823129,no,-551.1806434021112,2.2638174230580653e-15,4.7040838728999894e-14,-2.344308811386196e-14,2.4486055994886914e-14,-7.8179754069651e-14,2.5658320970647408e-14,-3.8701622147438015e-14,3.8873761061751736e-14,4.213594994518046e-15,2.1016004625925448e-14,1.2412461623573744e-14,6.165633307814182e-14,-4.734195551313069e-14,2.8361968126490064e-15,1.1501622866424496e-13,-5.4650800733365153e-14,-5.976258796023996e-14,1.3322676295501878e-14,3.2862601528904634e-14
0.301859410430839,no,-551.1806434021112,2.2638174230580653e-15,4.7040838728999894e-14,-2.344308811386196e-14,2.4486055994886914e-14,-7.8179754069651e-14,2.5658320970647408e-14,-3.8701622147438015e-14,3.8873761061751736e-14,4.213594994518046e-15,2.1016004625925448e-14,1.2412461623573744e-14,6.165633307814182e-14,-4.734195551313069e-14,2.8361968126490064e-15,1.1501622866424496e-13,-5.4650800733365153e-14,-5.976258796023996e-14,1.3322676295501878e-14,3.2862601528904634e-14
0.3250793650793651,no,-551.1806434021112,2.2638174230580653e-15,4.7040838728999894e-14,-2.344308811386196e-14,2.4486055994886914e-14,-7.8179754069651e-14,2.5658320970647408e-14,-3.8701622147438015e-14,3.8873761061751736e-14,4.213594994518046e-15,2.1016004625925448e-14,1.2412461623573744e-14,6.165633307814182e-14,-4.734195551313069e-14,2.8361968126490064e-15,1.1501622866424496e-13,-5.4650800733365153e-14,-5.976258796023996e-14,1.3322676295501878e-14,3.2862601528904634e-14
0.34829931972789113,no,-533.9918346922641,21.360263283797927,13.794748582367104,4.768953825096632,-2.3146904272341864,-5.424783666917956,-4.620411841246138,-1.6077521708020366,1.4326062104631345,2.98456030592458,2.7190905423554983,1.291842670031322,-0.28128671630546137,-1.2401658004583933,-1.3938382063333925,-1.0676818552963696,-0.7963451789737905,-0.9510709433933855,-1.4909138380347007,-1.9696080987054696
0.37151927437641724,no,-505.17757145004134,53.821967872808166,28.01617826806133,3.857938612706606,-8.037073126073956,-8.345382066586321,-3.5158352697377553,1.4356631903832988,4.353826794997111,4.210620604782429,1.2648532778395063,-2.0087296598063142,-2.8957295271820613,-1.7044910408385914,-1.3326854254465885,-3.2217504043642617,-5.427170714181807,-5.503703508704835,-3.7559373503093534,-2.2128108896564136
0.3947392290249433,no,-479.61253041440676,80.48520839744435,36.125225233426164,1.0738274076345298,-10.643361995355313,-8.99039476030475,-5.733612924548211,-1.3068279280057484,5.510485191424698,8.549953788635426,2.8330630333403195,-5.399958714249007,-6.244369011362345,-0.3833481206504222,2.4358130024979223,-1.8722396942119812,-6.518762775090254,-4.925924252890053,-0.1354417314813725,0.8238028687683832
0.4179591836734694,no,-463.08219974140314,96.49177975886987,39.35499883314739,0.08207054433407777,-8.05788697177136,-5.350984081572103,-5.710693845919593,-3.0680210994342674,5.250390407063263,7.575229719724286,-2.12763004664914,-11.835112010870862,-9.550690245956819,-1.128336378369711,0.7613404280179836,-3.7974871579677587,-5.014367279857874,-0.5590129775315671,1.8897801156555598,-1.9639372085619637
0.44117913832199546,no,-454.46812756792565,102.71208479522333,34.38365002216037,-10.180528427065484,-15.293290190219059,-6.805786885983397,-3.1047672833257516,1.0183154461865382,8.175056170220513,7.965392809565911,-2.2296853443407856,-9.308855306347885,-5.268815756966385,0.7493615476926283,-1.2063733546221698,-6.9558065905893285,-7.601138160229008,-3.7831049818564906,-2.3393537483815288,-4.994368191768675
0.46439909297052157,no,-444.5595128656188,112.0370255070748,35.255424583898844,-12.507523430874018,-14.827896087172553,-4.105722018038274,-2.439935314197181,-1.6761088767565009,4.788285070872461,6.618679671553155,-1.4002676669482617,-8.001548150102385,-4.864365861291811,0.5745113791032626,-0.6601800623887015,-5.761220703244304,-7.8040317170875415,-6.416180362344762,-5.041118032262672,-4.76796282056919
0.4876190476190476,no,-436.41665427704413,119.71124029578984,37.44425700875084,-9.984396413159702,-9.783893974937007,-1.3572219823622618,-4.553508538993064,-4.7830368494864155,3.619905085861146,5.093108620446154,-5.27447340594053,-12.270071203517123,-7.777783835944387,-1.9936160246403392,-3.179267788304094,-6.236657247098292,-5.312246594967673,-2.470814013158845,-0.9124327508009555,-0.4962970909005504
0.5108390022675737,no,-427.8998989611391,124.71296621610027,32.115097760898,-14.5843026653947,-7.141385791416432,2.209770227868385,-5.846731577310088,-7.1202438052219685,5.179441364291413,8.825948474739462,-3.0315213973629604,-11.756836948111609,-8.095567435558966,-3.3874615606296605,-5.194346784642765,-7.374985400489204,-5.043874837067252,-0.9622998040633519,2.1472273174673457,3.2033084703409527
0.5340589569160997,no,-422.48971125648006,127.89166451842469,28.36379368274924,-18.781170016348636,-7.729053015850744,1.1248153983449427,-11.03609568109835,-12.438935842416207,4.604023704963914,10.576289760402283,-3.8398838366703907,-13.281218137485734,-4.647101012241091,4.1681645419108975,-1.0457759088420218,-10.08931258649175,-9.947114224837136,-3.389398705674656,1.0066586827757762,1.0792074255223563
0.5572789115646258,no,-416.2410174359293,133.95139810913773,29.568051100421023,-18.976805467952897,-5.618682991447442,5.036980207817843,-7.81903421465444,-10.367121062445534,6.452472320117358,11.684302242623685,-4.359263014484656,-13.894510890879044,-3.1072992680021607,7.087584140216391,1.0530522406976879,-8.231794846840083,-6.974833213493389,-2.124349295934619,-3.24699717917916,-5.7844277993981805
0.5804988662131519,no,-409.93671664906566,139.39027057992402,30.462000880039447,-18.896650563627087,-7.727905038839913,-0.20361429862170868,-8.797419103894327,-3.121682462998328,13.353476477764886,12.15704069244522,-3.144123395582684,-6.539573286572996,2.9284180979340575,5.105651086746775,-3.8821401689118757,-9.552045133732443,-5.9914483296516625,-1.6907644422719479,-1.8961145241946133,-2.2181779962808363
0.603718820861678,no,-405.1093525360541,144.34223348577956,32.56802950973516,-17.974864399390565,-8.193601515321275,-3.0203282604047024,-12.654702504029647,-6.65520036599363,9.34173970958769,7.81950302474865,-5.034836194982599,-4.923979951258965,5.629088398653102,7.17814980639511,-2.3262591346725707,-9.236838710557718,-7.22329734616463,-1.7562017311253826,1.9335500522670577,3.371754358174128
0.626938775510204,no,-400.72660455576033,147.33549064408237,31.242741217964856,-18.44557419102885,-5.67620010054469,-0.2104366779469942,-10.91591033432967,-5.855442471850886,8.041168497148702,4.708233662727688,-7.504594023079779,-6.873530991458488,2.025904014704343,3.710968070882163,-1.374107964933185,-5.240501624641044,-6.139257421403807,-4.372602777352697,0.007912817005296002,2.556801803724113
0.6501587301587302,no,-399.27476111786075,148.93332741606451,31.932466659709767,-18.90095983302606,-7.228323042075842,-0.7968745280968861,-7.874648705549422,-0.4763596610217707,11.33557404550698,4.961307554530096,-7.112182390591396,-6.180201422975462,-0.5422655316336661,-1.3509041066756542,-3.5468829472402468,-3.3214044308655883,-3.787967357015155,-3.0336222126153607,1.1153404344612552,2.499205179554423
0.6733786848072563,no,-399.1539185789271,150.4268951302165,34.42519160867266,-19.215646495216358,-10.843382432400048,-3.950884275822065,-9.691594668435343,-2.0049165321701268,12.616637293292143,10.741096656984595,-0.29546782845489644,-2.0033792087189477,1.5672846953206174,1.4294526167568786,-0.0744418555073601,-2.019804893756224,-5.502315900289924,-5.764395243137085,-0.2884494447569752,3.9223025965414937
0.6965986394557823,no,-402.5528278326431,148.4641044342682,34.49540522280935,-22.04891960079,-13.70813553337168,-1.8660687651600227,-5.898171945718481,-2.285701806973782,9.420307150293636,8.922860055676878,-0.9760827399650921,-2.283925917198119,3.9869724657898273,4.972577498786645,0.8470360277749827,-1.2478938689118242,-2.5916516156067124,-5.331268068815402,-4.714931440618133,-0.33716955926552394
0.7198185941043084,no,-406.6714602470491,142.14910374407245,29.21261565988072,-23.06128791502509,-11.546421002148556,-0.6307729586556476,-5.291023773741259,0.938353628490891,13.235957163759103,8.41463244428103,-4.168928260129276,-3.148722338664208,3.2485475582542676,-1.3990035324060248,-8.510260424688564,-4.9247134392604925,1.5114931819724569,0.3870635604064378,-2.663427017441468,-1.7457413372396715
0.7430385487528345,no,-401.95133459397834,147.40158506481723,32.98615056588772,-18.936050865510037,-8.838633820875023,-1.837639698501711,-7.731246590860966,1.1932138886084158,15.040148236203262,8.902016845074435,-4.6471235902316135,-4.098399826418775,0.02796746757998873,-6.4733137005171635,-11.393878826628391,-3.911461433220041,3.461752720179357,0.8735759445155427,-2.772022082791921,-1.6995775355229785
0.7662585034013606,no,-398.02688920653367,152.058185197491,35.82368574962467,-17.46858904114212,-7.811026418287319,-1.1178163807108064,-9.204389161924215,-4.5631162254839035,7.32285946325242,4.4736764433859,-5.987541996025723,-7.815887969010036,-5.681523094321909,-7.132368596968263,-6.496981529176048,-1.210710703758601,2.0474184339061368,1.65110721607546,1.575582298166938,0.9657245554276956
0.7894784580498866,no,-395.7347144340065,151.0760463685709,30.155204210663463,-20.75917737783972,-6.980704738275548,-0.4775473145353004,-11.82647832422725,-7.729059610607252,7.09785288904414,5.068427130004062,-6.718468366324942,-8.261377234891269,-4.329226514772415,-3.7152969225984234,-4.188645678569975,-4.084971040567216,-2.6705410922616877,1.1697037436328166,4.581607400940132,2.379916342846542
0.8126984126984127,no,-391.7577208098882,153.65841169457795,28.02351641049645,-24.70987293907814,-9.016511674017222,2.0998905973056616,-7.001048704783688,-3.440700501794423,10.863816183588547,6.191948766152054,-8.645635003992378,-9.850096837435123,-4.179649031839542,-2.637823431839838,-4.565165506243842,-7.203347999084182,-5.966274614326581,-1.1146651497785272,4.0682785530603605,5.888062813769746
0.8359183673469388,no,-393.8146771966315,155.48973054765642,34.99936989236352,-19.644177544547457,-6.833760759874642,5.138286347372302,-1.3411664897839541,1.1841401331777388,12.092902807068398,8.207263045232613,-5.711427394864945,-9.865512573876677,-5.650772419910682,-3.6729171856417477,-5.505762410194678,-7.8649326280999885,-6.140863749804469,0.6534127406717072,6.115278221197798,4.314663065187691
0.8591383219954648,no,-395.5245430407539,153.38437892988782,35.2477948227351,-16.43657388023686,-4.275047457301318,4.9454320174536495,-2.242902896802351,2.043061281661674,14.31196816232871,8.50043563607032,-8.458925941388063,-12.974152928182303,-7.972044423128654,-5.102864678737838,-4.443498410892063,-4.8489544185517905,-3.308404348956134,2.2374984874291224,5.098229366164944,1.17807368287398
0.8823582766439909,no,-393.21676024700463,153.9139197878178,32.871013939851586,-19.577224205511012,-8.340785963261572,2.205754038922438,-3.8334009358595567,-0.8470856825389138,11.753789569568966,8.49315578410298,-5.2871810898102325,-8.869871683532208,-6.431895299169305,-3.7053353124610635,-1.4628962588671264,-3.9374838943301644,-4.226427956210113,0.6281187489323201,1.110957867081054,-2.8303075122375088
0.905578231292517,no,-346.0307149582972,136.45592486660388,3.7155000009194348,-11.88070808838012,-1.794515765248644,7.163460287347087,-10.43027281662237,1.6561076371973251,-8.277010196224005,14.653626783327368,-4.45723210566719,-14.457226161776337,-0.06735179307949098,-8.652578628623846,-2.289502437997481,-4.361418880091436,-7.725265431184729,-9.011910609711071,3.196643503669695,-1.049674837630084
0.9287981859410431,no,-298.6170862629644,116.88059310507626,-25.82299369926675,-5.194199718035567,1.1684831895442502,20.282210549161817,-11.418760531818739,7.829438794029953,-15.211918149163244,17.10254529933271,-3.7347703658909013,-17.88288692599791,2.1110403646372062,-8.479089179573204,0.45416315832129256,2.53082074599067,-8.298879059540667,-12.799668010629292,2.6924359819257644,-7.084116531785279
0.9520181405895691,no,-313.0948843994515,116.8641690006978,-15.975904010188888,-8.744736456756096,-8.37554430542478,18.099731366036682,-10.043874521039658,6.205291640893121,-2.4769710199354864,15.100438733068518,-2.4480586381212803,-16.210987881332784,-4.591498322824741,-8.343294481408584,-2.77035961723845,5.457699722989401,-5.942748880689551,-4.525230477116282,1.9546816183593627,-2.449717668810216
0.9752380952380952,no,-326.4046360022372,100.29985096182492,19.413382567770103,-9.120211864842192,-21.290744679443254,27.991043466634377,-23.14694914560966,3.4472519566737945,8.79216031189859,10.922410010580686,-7.599477575415868,-10.189764073234084,-11.598508836691606,-1.380388145545422,-6.236871995591227,1.2549840421117504,-5.932788046409392,4.433895015881959,-2.9965395685187244,1.2200552243513796
0.9984580498866213,no,-343.7345615554153,112.52885115772638,19.98285613336207,-10.976685416065367,-18.467599124731993,22.43445287055301,-20.828183251040198,-1.7463386664796654,10.392342335313174,12.565939587030817,-2.9043396293060817,-10.680493424134962,-12.135327921626292,-0.11164680883044768,-2.2292686096842016,-0.31905365828037313,-2.0188318412228248,5.949426519316349,-4.157312743805992,-1.201205937132304
1.0216780045351475,no,-383.2598920571446,146.8656428983301,16.738820393559788,-21.144500546852242,-10.091955305323964,1.6583181526815238,-8.168876076289315,-9.543324656843772,10.94062198774541,10.153478238037309,-3.3790626438226803,-6.6352774873876905,-5.899903514663608,-1.080823138404875,-0.3881191509227698,-3.7413964990002317,0.12687883480483506,3.27491030122102,1.1888487293198144,-0.38687427016910636
1.0448979591836736,no,-392.0941986311185,151.507078510739,25.467881642442528,-23.423183777035234,-4.225082301757154,6.765654046962569,-6.853636826368959,-8.53406403384669,7.395983133615679,9.153281143532254,-3.8682144128338316,-7.391359298735204,-2.5910595761779533,-1.8376822653721245,-5.704203864010652,-7.991938286555086,-3.7337206117434145,2.175744196633109,3.9941190760368164,3.799797452024416
1.0681179138321995,no,-400.448050307344,147.72362463909468,30.918702746794672,-21.134990406335888,-9.024831691766577,1.309251991253241,-4.613599864056155,-1.2800108037659927,8.323647650802945,3.9199836969562103,-7.312142468190881,-8.107194077553396,-2.644901173315413,-1.1068659920259176,-2.6827645536323623,-3.651479191100553,-3.278393574693687,-2.238240786388983,-0.677457016497018,0.9528355981585221
1.0913378684807256,no,-407.3945938118385,141.71831132998804,29.522458413009865,-23.00926223519042,-11.743452792444295,-0.2116056880245836,-5.432048614621813,-1.847534849406855,9.595841486510706,7.274881239478626,-5.443261792493065,-9.818928394367374,-5.462789134590439,-3.000374067838106,-2.357132725316673,0.8405902484176333,3.1296339534834474,0.986848179565812,-1.4532128428917348,-0.6390150841475597
1.1145578231292517,no,-406.6106504980185,143.42178291626058,31.59860456827638,-21.44256312518712,-10.107444458756412,1.0060931323331843,-6.559218002285927,-3.6171973557741084,11.54829782841282,12.46720883281987,-1.55891344083698,-8.397320186768864,-5.329803512530637,-5.8891770163118125,-8.910106319801857,-4.0860767524686326,4.360132830792624,5.11774962184154,-0.04592600057815144,-2.059680218863038
1.1377777777777778,no,-399.4793340792157,146.77685481470985,26.37257742233316,-23.664184923196203,-5.682726806944742,3.55915978472458,-9.410963615927344,-6.210408810389866,11.499064333800419,11.52782861629808,-3.345195104466788,-7.336927554792912,-1.5167126970798273,-3.1388765701463517,-9.663009554674527,-8.284981411910332,-1.1459520031538974,1.9174243343610804,-0.09977445588668044,-2.750028056831802
1.1609977324263039,no,-395.4187951786441,149.1588096568212,24.14446449302003,-25.14674784338743,-4.208183035790198,4.248295325554482,-11.92539849610154,-9.392597822791572,10.35251102317077,11.51456045599209,-4.521519662069769,-10.4675761935553,-5.128909315643513,-4.117902732509112,-6.660150462223037,-4.51817467137472,-0.5348368055298134,0.34185446863108976,0.01632492721931289,-0.6596730490897427
1.18421768707483,yes,-393.53779910082545,148.50488372805341,20.367096061582288,-28.67303539984973,-4.4110333534330755,7.718178396076649,-6.221695648315119,-6.575579700558529,7.8724855487694105,9.666169272997426,-3.209736962318106,-8.855288368211975,-5.850708410992725,-1.6225234932160906,-0.8073911677078491,0.10574443260180066,0.4528569382423115,0.10904725006826219,0.46517873411585686,0.7708316932807113
1.207437641723356,yes,-384.70652756945896,151.49311188203282,29.70991908535448,-26.787726340037864,-2.168628195261146,9.295891768512071,-4.087074769744419,0.2768541280620593,3.888260808450089,11.654695658016317,-7.946851529758771,-4.093570974791732,-5.555485106935398,3.890168133697587,1.9006510994561545,-2.6532784901531383,0.03770622142765176,-4.460469579944925,0.6192686946098513,-8.783565955891252
1.230657596371882,yes,-353.90391132383155,164.81007181944986,48.56676505360214,-20.71556088603087,8.717588376642485,19.886510192762,-8.329339110920635,-2.082724498911786,-9.245479496491889,17.925415758719367,-16.329238115956333,-2.083510461391051,-17.68799630928092,-0.37942373181120576,-3.8538437152271245,-9.740583702565237,-1.6390051754388515,-13.674121228817794,5.500824335589411,-17.717775841979517
1.253877551020408,yes,-304.43186372990715,168.1631015974425,58.09495095203008,-13.5748368788952,-4.455132124525213,18.291383068738693,-20.23333495928377,-3.4704074379590986,-17.019763937335316,20.190507733135497,-19.171257233889563,1.3683011890659458,-20.059830263573584,0.17074076435402813,-6.33897120300101,-9.281097088339928,-8.450837668649138,-21.39741961876987,8.949040955792494,-27.364410534960548
1.2770975056689342,yes,-266.4420509790733,158.31426758157897,51.660905354913396,-2.0419035913256702,-20.255264954603533,15.873359454748874,-23.633524083868746,6.517722554254435,-15.263833039926537,17.641665846968372,-18.54760033752701,5.12137390675638,-13.599812165568498,0.19787010463108484,-4.9371516253335725,-7.2809704001309,-5.183429054297433,-22.580507560759155,7.866105108932268,-25.681463815976905
1.3003174603174603,yes,-248.91514194148922,148.85648761872505,36.25257953381406,8.695882542952845,-21.61837675228691,13.009017240984704,-18.05890635183182,5.343324726522559,-8.71732605597771,17.872657471777114,-17.412620941795076,0.9797913082700438,-10.858150712516752,-3.802076624052406,-1.9631667540642954,-7.271234665380155,-0.7324331633374661,-24.09743776520025,7.938307938285997,-23.088041018837814
1.3235374149659864,yes,-240.37809002529772,143.7843257375541,35.661240501936994,20.787920458206774,-27.73962360920822,9.930483654728816,-11.584414245706286,3.2952084880449033,-4.687286298858429,15.735165457946099,-14.892847116507996,-6.110793353471585,-8.993010311617288,-5.37486143999997,1.3718613234096682,-7.184029735465605,0.11238131441756358,-25.14173379584838,6.3967634925057695,-19.24991471484036
1.3467573696145125,yes,-234.4190278955784,150.8740814563233,42.28467532692297,18.330216496466946,-34.575540671351256,6.827704820073486,-10.230847108621278,4.223048792362292,-9.962048915834684,15.179638853756295,-14.695519234187003,-3.3883660783321927,-8.221834653111193,-7.119841304580177,2.825892207423478,-5.765457598556579,-1.8638136491778359,-29.625581030716607,3.889035297775104,-16.37641072602908
1.3699773242630386,yes,-223.35909312781595,170.6189784065461,43.70698704369955,7.522536355652292,-38.52178736640055,8.791305628511283,-10.081728484905003,0.6467315212768486,-13.900641763247593,16.576928868890555,-19.270322252735852,1.846160714989768,-12.824727785425612,-5.6728786028775335,1.5182865316245213,-8.813963780852049,-7.206590835586814,-30.04843366213105,1.7759754542779813,-16.61263240045444
1.3931972789115645,yes,-239.4414494225396,182.7879087768706,34.82647927234134,-2.284514256179962,-34.507403665860586,6.930479771330523,-4.34663618063119,-0.6579137194062238,-13.099826649748275,13.916677876438127,-21.283017541151157,5.392680270511027,-19.798606005457295,-3.994154732211858,1.6442710613730604,-9.977345680755993,-9.741076061045524,-26.928753187725572,6.71023276863171,-16.965354878400312
1.4164172335600906,yes,-302.7506069584582,180.63501350075992,26.416769271837005,-10.254147364599733,-19.75313675396236,-3.709472592742986,-3.006915415492481,-3.797482543553001,-5.896121674785948,5.80204212518071,-17.673751271913478,0.9896545533330041,-12.667250396737465,-2.243778714183915,0.46522510253839683,-11.63981323179382,-10.85339031563915,-21.40159419782599,3.8213702529182907,-13.232650352784308
1.4396371882086167,yes,-366.796164696683,161.61987790662323,20.957285838200363,-12.559341472029262,-1.734913724263397,1.015001201800061,-6.366381662773652,-9.207947635872294,1.876774474046545,1.1503546524009447,-4.82406310405424,-2.1318934659964137,-5.160391985613986,-6.440113363214785,-4.035874547994139,-9.386795412274571,-12.227942061787651,-6.274470494456382,-3.1613395163655196,-5.4341619953936
1.4628571428571429,no,-382.4225057834608,158.6683137396396,28.318133507997793,-17.7730292038441,-2.5434950204206146,6.162195223143728,0.3900213978138404,2.328742712331478,7.383290227126522,-1.6596607060067428,-9.554110944209736,-5.576826728367171,-3.4240436390563773,-2.7507915555042897,-1.3802260805229032,-4.911614647297244,-7.137216328288995,-3.9710499042116196,-4.157954952707681,-9.228862672720606
1.486077097505669,no,-388.52706972948897,155.91490852557234,29.665991584044825,-18.21211544504261,-1.4664291802863016,6.5493092309656,-0.8945240661679562,1.0704414031762153,5.029003882876153,-2.590977484231605,-10.007820432256334,-7.501758596649247,-3.248060870439732,-2.715071297231845,-4.367064638759567,-6.339718598520391,-5.089992773575455,-2.3245507447242466,-4.63171975455201,-7.364022878370401
1.509297052154195,no,-388.6698700869194,156.2166170014537,30.87519332163199,-18.532398441039316,-3.6332691620076716,5.190142512503458,-4.594314704480809,-4.419046936871745,5.617364787178679,0.7972835869850499,-11.518058902939117,-9.13156297879121,-1.036418013845792,-1.3533323662848507,-4.15526910460912,-4.5757069603067935,-5.454923308392724,-8.403731318901139,-12.371932228756844,-10.662686428972414
1.5325170068027212,no,-388.34074230702686,157.35247968115252,29.644872875564964,-22.1701121180553,-2.600692380475145,9.904676430520347,-3.3786131086411424,-7.415800744795534,5.257512679067815,7.613898548168807,-4.977624231739206,-10.261405081406725,-3.5611651656287324,0.758975864231817,-1.7051173114013298,-4.347992105472348,-4.491319915813531,-6.524347874231002,-11.065374440174097,-9.924844159670148
